Fecha,M2/M1,M3/M1,M4/M1,M5/M1,M6/M1,M7/M1,M8/M1,M3/M2,M4/M2,M5/M2,M6/M2,M7/M2,M8/M2,M4/M3,M5/M3,M6/M3,M7/M3,M8/M3,M5/M4,M6/M4,M7/M4,M8/M4,M6/M5,M7/M5,M8/M5,M7/M6,M8/M6,M8/M7
2013-10-29,40.2,20.61,16.89,18.92,19.26,20.29,22.31,4.73,3.38,9.46,10.81,12.68,13.15,8.11,17.23,20.27,22.1,24.7,31.42,29.05,30.43,34.26,26.01,27.17,29.48,25.72,24.3,29.71
2013-10-30,40.16,24.8,20.75,21.02,21.29,21.68,23.81,5.66,5.12,10.78,11.86,14.16,13.97,10.24,17.79,20.22,22.83,23.17,29.11,26.42,29.77,30.48,26.15,27.75,26.98,26.59,23.49,24.33
2013-10-31,39.8,24.67,20.39,18.09,20.39,21.83,23.83,5.26,4.61,8.55,12.17,13.73,14.45,9.21,12.83,18.42,21.83,22.66,25.99,26.64,30.28,31.64,28.95,30.63,30.08,26.41,23.44,25.0
2013-11-01,33.62,22.27,17.47,17.9,17.9,21.03,22.8,6.99,4.8,10.04,13.54,14.49,15.03,6.99,13.1,17.9,19.16,22.28,27.07,27.51,29.91,31.09,29.69,29.44,29.02,23.36,21.76,27.72
2013-11-04,33.33,18.92,11.26,13.06,13.06,15.05,16.04,5.86,3.6,6.31,7.21,10.19,10.16,4.5,9.91,13.06,15.53,15.51,21.17,20.27,24.27,22.99,23.42,26.21,25.67,26.21,20.86,22.16
2013-11-05,32.33,17.33,11.33,13.33,14.0,15.47,15.75,6.33,4.67,7.0,8.0,11.15,11.81,6.33,11.33,13.33,16.55,16.93,22.33,21.67,24.82,24.02,23.67,27.34,25.98,26.26,23.23,23.43
2013-11-06,29.18,14.32,10.34,11.94,12.73,12.29,13.79,4.24,3.71,6.63,7.43,9.14,10.66,5.84,10.34,14.85,15.14,16.61,22.02,24.14,23.14,23.51,26.26,24.0,25.08,20.0,20.38,29.24
2013-11-07,36.13,22.26,17.74,17.1,17.42,20.83,22.22,8.06,7.74,9.03,10.0,14.24,15.33,8.39,12.58,17.42,18.4,21.46,23.87,23.23,25.35,26.05,22.9,27.43,27.59,26.04,26.82,29.96
2013-11-08,28.33,14.16,10.3,11.59,11.16,11.52,11.22,3.43,3.86,6.01,5.58,8.29,8.67,6.44,9.87,9.87,14.75,15.82,22.32,18.45,23.04,21.94,21.46,23.96,23.47,24.88,22.96,23.12
2013-11-11,23.5,7.69,5.56,6.84,7.69,10.65,11.56,1.28,2.56,3.42,4.7,6.94,8.04,5.98,11.97,17.09,19.91,23.12,21.79,24.36,31.02,27.64,29.49,31.02,30.65,32.41,25.13,24.6
2013-11-12,24.92,9.27,6.71,7.35,8.95,9.34,11.99,2.24,2.88,3.83,6.07,6.57,7.49,5.75,10.22,15.02,16.26,18.35,21.73,25.24,27.34,26.97,30.35,29.41,29.59,22.84,22.47,31.87
2013-11-13,28.06,7.91,5.61,5.87,6.12,6.91,8.08,1.28,0.77,1.79,3.06,4.42,5.09,4.85,6.12,9.95,11.33,15.27,15.82,22.96,25.41,26.05,30.61,30.11,30.24,24.31,23.35,31.85
2013-11-14,18.3,5.68,3.15,3.79,4.1,4.78,4.85,1.26,0.32,0.95,2.52,3.75,4.48,3.47,5.05,6.62,8.87,10.82,19.24,21.77,25.6,26.12,23.97,28.33,26.87,29.01,27.61,31.35
2013-11-15,26.05,5.46,2.94,3.36,3.78,4.09,4.98,0.42,0.0,0.42,2.1,2.27,3.48,3.36,4.62,5.46,7.73,9.45,16.39,18.91,23.64,23.88,23.11,28.18,26.87,29.09,27.86,30.16
2013-11-18,49.33,26.0,14.0,12.0,14.0,15.94,17.05,2.0,0.0,2.67,2.67,7.97,8.53,3.33,7.33,10.67,10.87,13.18,22.0,24.0,25.36,27.13,30.0,26.81,29.46,23.91,24.81,32.23
2013-11-19,54.67,30.67,18.67,15.33,18.67,21.01,23.08,2.0,1.33,4.67,6.67,10.14,10.77,6.67,13.33,15.33,15.94,19.23,27.33,30.0,31.16,30.77,30.67,31.16,34.62,31.16,31.54,32.79
2013-11-20,3.57,3.85,3.85,4.12,5.48,5.54,9.7,9.34,7.69,8.52,10.95,13.12,20.68,10.99,12.64,17.58,18.08,24.05,23.63,22.19,22.74,28.69,25.07,22.74,31.65,27.19,34.96,35.84
2013-11-21,3.5,3.5,3.89,4.67,4.02,5.02,8.0,5.45,5.84,6.61,6.43,8.37,16.0,9.34,11.67,14.86,16.74,21.14,24.9,21.29,23.01,23.43,20.48,21.34,22.86,25.85,31.18,28.66
2013-11-22,8.26,5.22,4.78,6.09,5.86,6.1,9.8,3.04,3.04,5.22,4.5,6.1,7.84,6.09,10.0,11.26,14.08,18.95,25.65,21.62,20.66,21.57,19.82,17.37,18.95,19.52,25.68,28.17
2013-11-25,21.43,9.82,6.7,8.48,7.59,8.13,7.89,5.8,4.46,6.7,6.25,8.13,8.42,7.14,8.93,9.38,11.96,11.05,18.3,12.5,14.35,14.21,15.18,16.75,17.37,19.14,20.0,20.44
2013-11-26,29.33,13.33,8.67,12.33,11.67,11.43,10.2,6.0,4.0,8.0,7.33,8.57,9.02,9.0,12.67,12.33,13.21,10.98,24.0,16.0,16.07,14.51,16.33,15.36,16.08,17.5,12.55,11.52
2013-11-27,29.52,15.69,14.1,14.63,14.63,14.53,14.38,8.51,7.45,10.37,10.11,11.68,10.94,9.57,11.44,13.3,14.25,12.19,19.41,16.22,16.52,15.31,20.48,18.52,16.87,18.23,13.75,12.79
2013-11-29,31.17,20.35,19.05,19.05,16.45,17.13,17.95,9.09,8.23,13.85,12.55,14.81,13.33,11.26,15.58,16.02,16.2,14.36,25.54,18.61,19.91,16.92,20.78,21.3,18.46,22.69,14.87,10.22
2013-12-02,47.56,32.44,27.56,26.22,24.89,25.36,24.74,13.33,12.89,19.11,16.89,17.7,15.79,10.22,19.56,18.22,18.18,14.21,29.78,19.56,21.05,15.26,18.67,19.14,16.32,22.97,15.79,8.38
2013-12-03,50.33,40.13,37.17,33.22,32.57,34.04,34.11,20.72,21.38,24.67,24.34,24.82,24.03,20.72,24.34,23.68,24.11,22.09,30.59,27.63,26.95,22.48,23.03,23.05,20.54,22.7,17.44,14.81
2013-12-04,36.39,29.84,26.44,28.01,28.01,27.61,29.32,18.06,19.37,25.65,24.87,25.63,25.62,20.94,27.23,25.13,26.2,25.93,36.91,29.58,29.86,26.54,23.04,23.38,22.84,21.69,20.37,21.24
2013-12-05,48.09,40.45,37.26,35.99,35.03,36.3,37.36,23.89,24.52,28.66,28.98,28.42,29.43,21.34,27.39,26.43,27.05,28.3,37.26,32.8,32.53,28.68,26.43,26.03,25.28,21.92,19.62,21.12
2013-12-06,42.37,31.78,28.39,29.66,27.12,26.36,29.15,16.95,17.8,22.03,19.49,20.0,20.1,18.22,25.0,20.76,21.36,22.61,31.78,21.61,23.18,21.61,20.34,20.0,16.08,20.45,18.59,19.58
2013-12-09,44.73,37.13,33.76,34.18,33.76,35.16,34.16,25.74,23.63,26.16,27.85,29.68,28.22,19.41,24.89,26.16,27.4,25.74,28.69,28.27,27.4,25.74,27.43,27.85,21.78,17.81,13.37,15.79
2013-12-10,51.74,42.59,38.17,38.17,36.91,37.2,38.75,26.81,24.92,29.34,29.02,30.72,31.37,20.82,29.02,27.13,30.38,28.04,34.38,28.71,31.4,28.41,25.55,28.33,23.99,25.94,21.03,21.57
2013-12-11,66.75,54.91,49.62,46.35,44.08,44.96,46.9,32.24,30.23,33.75,33.75,35.69,36.28,23.17,35.01,31.99,33.79,32.15,40.05,32.49,33.79,30.68,27.71,30.25,26.25,28.07,22.71,23.51
2013-12-12,76.64,64.17,56.39,53.27,48.29,51.18,52.57,33.02,32.4,33.96,34.27,36.03,34.19,28.97,35.51,34.58,33.33,30.88,37.69,32.4,32.32,29.78,30.84,30.3,23.16,22.22,17.65,20.31
2013-12-13,80.08,65.15,56.85,53.94,51.45,52.91,54.9,29.46,27.39,32.78,34.85,38.12,36.76,23.24,36.1,37.34,36.77,34.31,40.66,36.93,35.87,33.33,32.78,32.29,28.92,29.15,19.61,20.83
2013-12-16,82.24,73.68,64.47,59.21,57.24,60.0,62.6,42.11,37.5,38.82,38.16,42.14,42.75,26.97,35.53,36.84,40.71,38.17,42.11,36.84,40.0,39.69,37.5,36.43,35.11,35.71,26.72,14.63
2013-12-17,88.16,78.29,73.68,67.76,63.82,64.29,66.67,42.11,38.16,38.16,37.5,41.43,41.67,32.24,35.53,36.18,40.0,36.36,36.18,34.87,37.86,32.58,32.24,34.29,33.33,35.71,25.76,14.52
2013-12-18,30.09,27.78,25.93,25.46,27.94,25.24,30.43,22.22,26.39,24.07,24.02,23.3,28.26,26.39,26.39,25.98,20.39,23.19,25.93,23.53,19.9,23.19,19.12,16.5,20.29,16.84,18.46,17.16
2013-12-19,25.81,19.82,21.66,22.12,23.9,22.71,25.9,17.05,20.74,19.35,20.49,20.77,26.62,21.2,25.81,26.83,21.26,23.74,26.27,23.9,21.26,24.46,24.88,19.32,21.58,17.77,19.85,17.78
2013-12-20,32.11,25.23,23.85,23.85,26.7,23.56,28.57,16.97,19.27,17.43,19.42,17.79,25.0,19.72,21.1,23.79,17.79,22.14,22.48,23.79,19.23,23.57,24.27,17.31,21.43,12.63,18.94,28.68
2013-12-23,26.48,17.35,17.81,16.89,16.91,15.31,17.73,14.61,9.59,10.05,13.53,11.0,16.31,10.05,11.87,14.01,11.96,16.31,22.37,20.29,15.31,19.15,18.84,13.88,19.86,11.56,13.53,16.79
2013-12-24,22.03,11.86,12.88,13.22,16.07,12.19,13.54,9.15,9.49,11.53,13.21,10.39,8.85,13.56,18.31,23.21,13.98,15.1,26.78,25.0,17.92,15.1,25.36,13.98,12.5,7.84,2.2,1.63
2013-12-26,31.54,19.23,19.23,17.69,19.44,15.29,15.73,8.85,10.38,9.62,11.51,8.68,13.48,13.85,12.31,18.65,14.46,17.42,21.15,22.62,16.53,17.42,28.17,15.29,17.98,9.21,13.29,17.96
2013-12-27,38.79,26.29,24.14,21.98,24.55,21.4,19.35,13.36,12.93,13.36,16.07,13.02,18.06,15.52,15.09,23.21,17.21,20.0,22.84,25.45,19.53,18.71,31.7,17.21,18.06,9.43,14.0,18.06
2013-12-30,41.41,32.6,31.28,29.07,26.87,25.94,24.87,18.06,18.5,20.26,20.26,17.45,16.58,15.42,19.82,22.03,16.98,15.03,25.99,24.67,19.34,15.54,24.23,18.4,17.62,9.91,10.36,14.13
2013-12-31,47.85,38.28,33.99,31.68,30.03,31.1,31.4,27.06,25.08,22.77,22.11,22.61,20.54,15.84,18.48,19.8,19.79,15.89,21.78,21.45,21.91,16.28,24.42,21.55,19.38,19.08,13.57,9.76
2014-01-02,45.48,37.42,34.52,31.94,31.29,31.38,33.21,28.06,27.1,26.77,26.13,24.83,27.48,23.23,24.52,23.87,24.14,22.9,27.74,24.19,21.72,19.47,23.87,20.69,20.23,16.55,15.27,17.6
2014-01-03,44.64,34.76,31.76,30.47,30.04,29.82,30.96,26.18,25.32,24.89,24.89,22.94,24.87,22.75,21.89,23.61,22.94,22.34,23.18,23.61,19.27,18.78,28.33,21.56,20.81,11.93,13.2,18.09
2014-01-06,49.12,43.42,36.4,34.21,34.21,33.02,34.2,30.26,26.75,27.19,25.44,25.47,25.39,21.49,22.81,23.25,20.75,20.21,26.32,25.44,17.92,17.1,25.44,18.87,17.62,12.26,13.99,17.03
2014-01-07,50.32,42.21,38.64,35.71,34.09,33.57,33.59,25.32,26.3,26.95,25.65,24.48,22.52,25.0,25.32,22.4,21.68,19.47,27.27,21.43,19.23,15.65,22.08,18.53,15.27,15.73,11.83,11.34
2014-01-08,54.52,45.99,42.12,38.24,37.73,37.78,38.91,31.78,29.2,29.2,29.46,27.22,27.36,25.06,23.51,25.06,21.67,22.19,21.19,25.06,19.44,17.63,28.68,21.67,17.33,11.39,12.16,16.72
2014-01-09,47.17,41.82,40.25,36.79,34.59,33.78,34.94,31.76,29.25,30.19,28.93,27.7,25.65,25.47,24.21,24.21,22.3,20.45,22.96,21.38,19.93,16.73,24.21,21.62,16.36,15.54,12.27,13.33
2014-01-10,38.49,32.22,33.47,29.29,28.87,26.01,28.71,21.34,24.69,23.43,25.52,21.97,19.8,24.27,20.5,23.01,19.73,18.32,17.57,21.34,17.94,13.86,28.45,21.08,15.35,10.76,11.39,13.54
2014-01-13,59.17,49.58,45.0,41.25,39.17,39.19,40.49,34.58,34.17,30.42,31.67,29.73,28.78,28.33,22.92,24.58,22.52,21.95,17.92,22.92,20.27,17.56,27.5,24.32,17.56,13.51,12.68,15.03
2014-01-14,45.48,34.27,30.84,27.41,28.35,25.93,26.55,19.0,19.0,18.69,21.18,18.86,16.36,16.82,17.45,21.18,15.82,16.73,17.13,22.43,16.84,16.36,27.73,17.85,16.73,11.78,13.09,20.85
2014-01-15,46.77,38.06,31.09,28.36,25.87,25.81,26.45,21.89,18.91,19.4,19.9,17.74,15.99,13.93,14.93,14.68,11.83,11.92,17.91,17.41,14.78,12.5,18.66,15.86,13.66,15.05,14.24,15.74
2014-01-16,57.54,46.77,40.0,36.0,34.15,33.55,34.06,31.38,23.38,23.08,24.0,22.92,21.38,14.46,15.08,16.92,13.95,14.49,19.08,21.85,18.6,14.86,24.31,20.27,16.3,14.95,14.49,15.77
2014-01-17,59.02,44.26,36.48,33.61,31.15,31.86,30.92,18.85,16.8,18.44,18.85,19.47,18.36,15.16,17.21,15.16,15.04,15.94,19.67,18.03,20.35,15.46,18.85,21.24,16.91,21.68,15.94,17.44
2014-01-21,56.21,41.83,36.6,33.33,32.03,31.91,32.33,27.45,19.61,21.57,20.92,19.86,21.05,14.38,17.65,16.99,15.6,17.29,20.92,21.57,17.73,18.05,26.8,18.44,17.29,17.73,17.29,22.4
2014-01-22,36.63,33.96,25.94,25.13,26.33,24.93,27.53,27.27,21.39,20.59,20.45,18.7,25.51,9.09,11.23,14.85,14.73,20.65,23.8,21.29,19.26,22.67,20.73,17.0,20.65,17.01,23.73,27.54
2014-01-23,50.95,42.59,35.36,29.28,31.37,31.43,31.49,33.46,27.38,24.71,24.31,20.82,23.76,10.65,10.27,14.51,13.06,17.13,22.05,20.0,17.55,18.23,22.75,15.92,18.23,12.4,18.75,21.18
2014-01-24,77.45,65.96,61.28,54.47,52.86,52.75,55.06,48.09,42.98,40.0,40.09,39.91,42.41,36.6,34.89,33.04,31.19,36.08,34.04,28.63,28.9,31.65,25.55,25.23,25.32,24.65,26.8,19.05
2014-01-27,74.24,69.43,59.39,53.71,48.47,50.0,52.31,52.4,42.79,37.55,38.43,37.85,40.51,37.55,32.31,28.38,30.37,32.31,27.07,24.45,27.57,27.69,21.83,27.1,26.67,30.37,25.64,22.04
2014-01-28,68.3,58.17,49.67,45.75,41.5,44.41,48.28,43.46,36.6,35.62,32.68,33.57,36.02,33.33,30.07,25.16,26.22,26.44,27.78,20.59,23.08,19.92,19.61,21.33,21.07,25.52,20.31,15.66
2014-01-29,78.65,71.35,65.36,59.9,57.03,55.99,58.84,54.17,46.88,43.49,43.49,46.24,49.09,43.75,40.36,38.28,39.55,42.38,38.54,35.94,35.65,38.72,30.73,34.54,29.57,32.03,24.39,17.57
2014-01-30,81.85,73.89,66.88,61.46,58.92,57.48,60.53,56.37,45.22,42.68,42.68,45.58,49.62,36.62,37.58,35.99,37.07,41.73,39.17,35.99,35.71,41.73,30.57,34.35,34.21,32.99,28.57,29.92
2014-01-31,86.02,83.47,78.81,74.15,69.07,69.68,68.5,72.46,61.02,58.47,51.27,52.04,55.0,50.42,48.73,45.34,47.06,47.0,52.12,44.92,45.7,43.0,34.32,39.37,37.5,38.91,29.0,19.9
2014-02-03,88.74,87.88,85.28,84.42,80.52,78.14,79.08,80.52,75.32,67.53,63.64,64.65,64.8,61.9,57.14,49.78,53.02,55.61,57.14,49.78,52.09,56.63,42.86,47.44,50.0,45.58,45.41,43.78
2014-02-04,85.26,83.01,79.49,76.92,71.79,70.34,72.56,70.19,64.1,60.26,55.77,57.59,58.65,57.37,51.6,47.76,50.0,54.51,51.28,48.72,51.38,53.01,41.03,45.52,49.62,45.86,45.11,43.03
2014-02-05,85.2,82.65,80.1,76.79,72.19,70.96,73.95,69.64,64.8,59.18,55.61,56.99,59.58,57.4,50.26,47.96,49.59,55.09,49.23,47.96,50.41,53.29,41.58,46.58,51.2,46.85,47.01,47.15
2014-02-06,79.19,72.98,65.22,60.25,58.07,60.67,64.1,57.76,50.93,48.14,45.34,47.0,50.92,42.86,43.17,40.99,44.0,47.25,46.27,39.75,41.67,45.42,32.3,38.0,39.19,36.67,36.63,34.75
2014-02-07,70.66,60.33,56.2,52.89,49.17,52.21,57.56,47.52,41.74,42.15,39.26,42.48,44.39,42.56,40.08,36.78,39.82,41.95,37.6,33.47,37.17,37.07,26.03,33.19,33.17,36.28,29.27,20.0
2014-02-10,73.25,64.61,60.91,57.61,53.91,56.44,58.65,51.85,44.86,43.62,41.56,43.56,46.63,43.21,41.56,39.09,41.78,43.75,41.56,37.04,36.89,39.42,30.04,33.78,35.1,35.56,32.69,33.67
2014-02-11,73.23,64.62,58.46,56.62,51.69,54.15,57.35,49.85,44.0,43.08,38.77,42.86,44.8,38.15,40.0,37.85,38.87,37.63,41.54,34.46,36.54,34.41,24.92,32.56,29.03,35.88,28.67,22.43
2014-02-12,68.3,58.97,54.55,49.88,46.19,49.6,50.43,44.23,38.08,36.36,36.12,40.05,41.26,26.04,33.66,29.73,34.75,32.38,34.4,28.75,34.22,31.23,25.31,32.89,28.65,36.07,27.79,22.19
2014-02-13,70.52,64.13,55.32,52.28,47.72,51.48,52.5,46.81,37.99,38.6,36.78,40.66,42.86,19.76,31.91,31.91,35.74,34.29,39.21,34.04,36.07,34.29,30.09,34.1,33.21,35.41,26.43,21.97
2014-02-14,68.02,57.09,51.01,47.37,44.53,46.29,47.62,43.72,35.22,34.01,34.01,37.99,39.05,15.38,23.48,23.89,28.82,26.67,34.82,29.15,32.75,31.43,24.29,32.75,28.1,35.37,28.57,24.75
2014-02-18,77.92,68.83,59.09,57.14,51.95,53.52,57.46,48.7,36.36,37.66,36.36,40.85,41.79,16.88,24.03,24.03,34.51,29.85,33.77,32.47,35.92,32.84,25.97,33.8,29.85,38.73,32.09,17.46
2014-02-19,63.77,57.36,51.32,49.43,49.81,49.39,51.37,39.62,40.75,39.62,42.41,44.53,45.36,40.38,37.36,40.08,41.3,44.26,36.23,38.13,36.03,41.53,37.35,38.87,41.53,36.07,38.76,27.33
2014-02-20,62.87,56.12,48.52,45.15,45.41,46.82,46.88,38.4,35.02,35.02,38.43,37.27,40.62,21.94,29.11,34.06,31.36,37.5,32.91,34.93,32.73,38.12,37.12,36.36,37.5,22.12,30.32,28.19
2014-02-21,66.38,59.39,51.53,48.47,46.88,47.89,50.0,39.74,37.99,36.68,38.84,38.97,41.18,34.93,32.31,34.82,33.33,35.88,28.38,29.91,30.05,35.88,35.27,35.21,37.65,25.12,33.53,34.38
2014-02-24,65.05,53.4,44.01,42.39,41.1,43.6,47.73,35.92,34.63,33.01,32.04,32.18,36.74,26.86,25.89,27.51,29.07,31.06,27.83,27.83,29.76,30.68,30.1,29.07,30.68,24.91,24.24,28.57
2014-02-25,65.46,53.35,44.33,42.53,40.46,42.42,45.48,35.31,33.76,31.7,31.7,31.68,34.04,27.32,24.48,25.77,26.72,29.52,22.94,25.52,27.55,26.51,29.64,28.65,28.01,25.34,22.89,23.03
2014-02-26,69.18,54.4,45.28,43.4,41.82,43.96,47.41,35.53,35.22,33.96,33.02,34.23,36.67,28.93,28.3,28.3,30.87,32.96,28.93,31.76,33.56,37.04,33.65,33.56,33.33,26.51,24.81,29.84
2014-02-27,63.6,51.05,42.26,39.33,37.66,40.18,44.33,33.05,32.22,30.13,30.13,30.8,35.47,23.85,23.01,24.69,27.68,32.51,25.1,26.36,31.7,35.96,29.29,33.93,36.45,32.14,33.0,34.54
2014-02-28,66.96,53.04,45.65,43.91,41.74,42.33,45.41,35.65,33.91,32.17,33.04,32.56,35.71,26.52,28.7,28.26,28.84,31.63,30.0,30.0,32.09,34.18,30.43,31.63,29.59,28.84,26.53,27.42
2014-03-03,78.73,71.75,62.86,58.41,56.19,57.68,60.97,55.56,47.94,44.76,43.17,45.73,48.7,37.78,36.83,37.78,39.25,43.87,36.83,37.46,38.23,42.01,35.24,37.2,37.92,34.13,33.09,37.01
2014-03-04,68.18,54.55,47.73,45.71,44.44,46.88,49.41,37.12,34.09,32.58,33.59,36.86,39.35,28.79,27.78,31.57,34.96,35.21,27.27,32.58,35.23,37.28,36.11,37.4,35.5,33.6,30.18,29.69
2014-03-05,69.02,56.13,51.23,45.71,44.79,47.04,50.18,37.12,36.81,33.44,34.05,37.17,40.43,32.52,27.91,31.9,33.55,35.02,19.33,29.45,31.91,35.38,35.89,33.88,35.74,25.66,29.96,34.6
2014-03-06,67.76,55.92,49.8,46.12,44.49,48.47,51.92,41.22,37.55,35.51,37.14,38.86,42.31,29.8,28.16,32.24,34.93,37.02,28.57,32.65,35.37,39.42,36.33,37.12,39.9,34.06,31.25,34.85
2014-03-07,70.9,61.89,56.56,52.87,50.82,52.86,57.89,50.41,43.03,39.34,40.16,41.41,45.93,37.7,34.43,37.7,37.44,41.63,31.56,37.3,36.56,39.71,43.44,39.65,40.67,27.75,30.14,36.36
2014-03-10,64.63,60.98,55.79,52.44,50.3,51.97,55.32,56.1,45.73,43.6,42.38,44.41,46.81,34.15,37.2,39.94,37.83,39.36,37.5,39.63,35.53,37.94,42.38,33.55,36.52,15.79,23.76,39.1
2014-03-11,67.15,62.77,58.39,54.74,52.8,55.12,58.92,54.01,47.45,44.28,42.82,46.19,49.58,45.01,40.15,41.85,45.41,46.18,38.69,39.9,40.42,43.63,42.58,42.26,41.36,37.27,33.14,30.63
2014-03-12,63.96,57.66,54.95,50.45,48.05,50.16,51.76,51.05,44.74,41.74,41.44,44.01,45.77,40.24,38.74,40.24,40.13,39.08,30.93,37.84,35.28,34.86,42.34,34.95,35.92,22.98,21.48,27.99
2014-03-13,80.8,74.8,71.6,67.2,65.6,64.22,66.67,62.0,53.6,50.8,46.4,47.84,51.64,49.2,42.4,42.0,46.55,49.77,42.8,42.4,42.24,46.01,44.0,38.36,43.19,30.17,31.92,36.82
2014-03-14,89.21,83.82,80.08,78.42,76.76,,,68.46,65.15,56.02,56.02,,,51.45,46.47,43.98,,,47.3,43.57,,,43.15,,,,,
2014-03-17,79.35,78.06,72.26,67.74,65.81,68.53,67.41,61.94,57.42,54.19,48.39,53.85,52.59,52.9,45.16,43.23,49.65,50.37,42.58,40.65,47.55,47.41,41.94,50.35,42.22,55.24,43.7,23.62
2014-03-18,53.33,50.67,47.67,46.33,46.32,43.66,50.76,44.67,41.0,40.67,41.4,41.2,46.19,35.33,37.67,37.19,36.27,45.18,38.67,37.19,33.45,42.64,32.98,31.34,37.56,30.4,40.11,41.8
2014-03-19,60.26,58.42,52.11,50.0,51.79,51.81,56.13,50.26,44.74,44.21,47.11,45.4,52.57,41.32,40.26,44.35,44.29,52.57,40.0,48.76,43.18,49.8,51.52,43.45,49.41,35.73,43.39,42.56
2014-03-20,62.96,60.74,53.33,50.74,50.38,50.4,56.38,50.74,44.44,42.22,43.13,45.63,50.0,35.93,38.15,36.64,38.1,46.28,40.0,33.21,34.52,46.28,29.39,35.32,43.09,37.35,47.54,55.93
2014-03-21,63.49,63.07,54.77,53.53,,,,51.87,45.23,45.23,,,,43.15,43.57,,,,45.64,,,,,,,,,
2014-03-24,60.0,56.17,51.49,49.36,47.66,50.0,54.23,46.81,41.7,42.13,42.13,44.55,50.25,39.15,40.85,40.0,40.91,45.77,46.38,40.43,39.09,44.78,33.19,37.73,41.29,34.55,43.78,51.04
2014-03-25,58.79,52.4,43.45,45.37,43.13,45.73,50.75,42.17,36.74,37.7,37.7,39.59,44.78,30.99,37.06,33.55,37.54,42.91,43.45,37.7,37.2,43.28,26.84,35.49,40.3,38.57,42.16,45.7
2014-03-26,57.76,54.45,47.84,47.58,48.6,51.09,56.08,48.6,40.2,41.48,44.78,47.55,53.41,36.39,39.69,43.0,46.47,50.15,48.09,49.62,50.54,55.19,43.51,45.65,51.63,42.39,48.07,51.55
2014-03-27,54.18,49.85,42.72,44.27,44.27,48.51,53.45,45.82,37.15,38.39,41.49,45.54,51.27,31.58,37.46,39.01,42.57,47.64,44.89,44.58,46.86,50.91,39.63,44.22,50.91,42.9,49.09,51.71
2014-03-28,54.32,49.79,42.39,44.44,,,,44.03,36.63,37.86,,,,30.86,36.63,,,,45.27,,,,,,,,,
2014-03-31,58.23,53.59,48.52,47.68,44.3,47.96,52.48,47.26,39.66,39.24,39.24,41.63,48.02,30.8,34.18,34.6,37.56,44.55,39.66,35.02,38.91,45.05,30.38,35.29,43.56,37.56,44.06,51.83
2014-04-01,44.51,46.39,42.01,42.32,39.18,40.4,45.42,45.14,39.5,38.24,36.36,38.72,43.59,29.78,33.54,31.66,35.02,40.29,34.17,30.09,35.69,39.56,25.71,33.33,37.0,37.04,39.56,40.7
2014-04-02,46.63,47.38,42.14,43.14,41.4,42.51,47.52,46.38,39.4,39.9,38.9,39.84,45.48,27.43,35.66,34.91,36.1,43.44,40.9,37.41,37.97,44.9,31.92,33.69,42.27,29.95,42.27,55.08
2014-04-03,46.22,46.53,42.6,43.5,41.69,43.04,46.81,45.92,40.18,40.18,38.67,40.78,45.74,31.72,36.86,36.25,37.86,42.2,40.79,37.16,38.19,42.55,29.91,32.69,37.59,32.36,34.4,39.93
2014-04-04,51.0,50.6,44.58,47.79,45.38,50.21,53.77,53.01,42.97,45.78,43.37,46.78,51.42,33.33,43.78,42.17,43.78,47.17,49.4,42.57,43.35,48.11,30.92,35.62,40.57,37.34,41.98,41.09
2014-04-07,65.86,64.26,58.63,57.43,53.82,56.71,61.68,60.64,51.0,49.4,45.38,48.48,50.93,39.76,42.57,41.77,45.45,50.0,46.18,42.17,43.72,47.66,38.55,38.96,44.39,36.36,43.46,54.95
2014-04-08,63.86,62.35,57.83,55.12,53.01,55.52,59.44,57.23,50.6,48.49,43.67,47.08,50.7,43.67,43.98,42.17,45.45,49.3,46.69,40.36,41.23,46.85,36.14,36.04,43.71,35.06,43.71,54.07
2014-04-09,52.88,53.61,50.0,47.84,45.67,48.45,51.4,54.81,45.43,44.47,42.31,45.08,50.0,31.97,41.11,40.14,42.49,46.09,46.39,40.14,40.93,46.09,34.13,35.75,41.9,35.75,41.34,43.79
2014-04-10,70.41,70.71,66.86,64.2,60.65,61.34,65.97,65.38,55.62,54.73,49.41,51.44,54.51,43.2,46.15,42.31,47.28,52.08,51.78,44.67,46.96,49.31,39.05,38.02,44.79,37.38,44.1,47.43
2014-04-11,84.25,79.92,76.38,74.02,70.87,69.36,71.76,67.72,64.17,57.87,56.69,53.19,57.41,52.36,49.61,44.88,48.94,54.17,51.97,44.88,47.23,50.93,39.76,38.3,44.91,37.45,44.91,49.51
2014-04-14,71.52,75.32,69.62,67.09,65.19,65.52,67.65,68.35,60.76,58.86,57.59,57.93,62.5,54.43,51.9,45.57,49.66,54.41,53.8,46.84,47.59,54.41,41.77,38.62,43.38,34.48,45.59,50.0
2014-04-15,61.15,66.24,62.42,59.87,57.32,60.0,62.77,68.15,57.96,57.32,56.05,56.55,59.12,47.13,49.04,44.59,47.59,51.09,53.5,46.5,47.59,51.82,41.4,38.62,41.61,34.48,43.07,46.51
2014-04-16,59.82,57.59,51.79,50.0,49.53,50.0,56.16,45.98,45.54,43.3,45.28,41.59,54.79,49.55,41.52,41.04,41.12,53.42,34.38,35.85,34.11,50.68,37.74,37.38,54.11,37.75,57.97,67.61
